x
GO:0006813,0.19024167591036
GO:0015293,-0.265252899365239
GO:0055085,0.209660937626337
GO:0000166,-0.26497433277836
GO:0044822,-0.307645382919103
GO:0042384,0.214300235070897
GO:0000122,-0.235994117035746
GO:0000978,-0.22376879883717
GO:0001047,-0.362810146118632
GO:0001078,-0.242383382305344
GO:0001890,-0.221718787256779
GO:0002040,0.43728100063451
GO:0003700,0.169223494822888
GO:0003714,-0.222273071716861
GO:0005515,-0.210644466082177
GO:0006351,-0.191137629480525
GO:0008283,-0.207007717793448
GO:0032466,-0.671767972666167
GO:0042803,-0.177601436813214
GO:0045944,-0.19726652830709
GO:0060707,0.340227570605152
GO:0060718,0.352127114300359
GO:0070365,0.526891107708481
GO:0005524,-0.236067748324805
GO:0006511,0.184232638906465
GO:0016567,0.21077493418763
GO:0016874,0.200814894975346
GO:0005509,0.182300925282798
GO:0005544,0.285962384420048
GO:0006869,0.268423147167662
GO:0006897,0.295663524736294
GO:0008429,0.409863923034876
GO:0031210,-0.307479796362046
GO:0035091,0.258073261216999
GO:0001104,-0.316299153975012
GO:0006357,-0.228972681618607
GO:0006366,-0.235137935402155
GO:0007411,0.165726298254484
GO:0019900,-0.329018682021859
GO:0005215,-0.171961529784721
GO:0006814,-0.189178304459999
GO:0006915,-0.30717261074398
GO:0030154,0.198784105478656
GO:0005100,0.322319135021536
GO:0007010,-0.279639137182654
GO:0007264,0.181237784587164
GO:0032321,0.256018869159198
GO:0042981,-0.377934648674604
GO:0043066,-0.230413603903002
GO:0051056,0.204639516494225
GO:0006811,0.273597130486205
GO:0022857,-0.459715136911614
GO:0031214,0.313535182806345
GO:0042475,-0.199997872979108
GO:0004519,0.19548677834791
GO:0004601,0.396405896664111
GO:0020037,0.316484713883226
GO:0042744,-0.254093891293917
GO:0046872,0.160867945091641
GO:0055114,0.253348237992555
GO:0090305,-0.213652311294384
GO:0000287,-0.200109736825079
GO:0003674,0.167723189617438
GO:0008150,-0.204049671834682
GO:0008152,-0.160030717886375
GO:0016740,-0.463256116727825
GO:0030976,0.440486667895872
GO:0005089,0.254333777620518
GO:0019367,-0.752951052472486
GO:0019432,-0.381134913678096
GO:0034626,-0.705758806823386
GO:0035338,-0.510826869447709
GO:0042761,-0.8199294013701
GO:0044255,-0.241611708424951
GO:0044281,-0.209291800023443
GO:0001501,0.265906775257126
GO:0001654,-0.345824132976601
GO:0006801,0.256422748247568
GO:0007507,0.248053612022226
GO:0010314,0.580462065081951
GO:0022617,0.253471212948294
GO:0032266,0.42310150950179
GO:0042169,0.326946217664774
GO:0045600,0.190442243043779
GO:0060348,0.311726733119587
GO:0060612,0.511414978738342
GO:0070273,-0.261575266838425
GO:0071800,0.581938041333165
GO:0072657,0.712379657736008
GO:0080025,0.509782138619954
GO:0008092,0.368466319419518
GO:0004725,-0.316161455118316
GO:0008138,-0.326533642281676
GO:0035335,-0.333809390469818
GO:0060271,0.193916366510976
GO:0003009,-0.488185222089375
GO:0030030,0.393607766217741
GO:0098535,0.807790876473603
GO:0000712,-0.517742365889948
GO:0003676,-0.192307738499976
GO:0004386,-0.248060227066222
GO:0046548,0.458745114163387
GO:0060060,-0.61297179400157
GO:0000049,-0.193765305213311
GO:0005506,0.223250376311863
GO:0016706,-0.297983978533278
GO:0008333,0.244921200806016
GO:0017112,0.384316388388633
GO:0032851,0.337764921144789
GO:0044257,0.419238667580576
GO:0006355,-0.183654606419067
GO:0003924,-0.239833979690874
GO:0005525,-0.203934564819722
